damage,uid
destroyed,9a0cf7c0-230e-4c8c-9735-fec7018400f3
destroyed,708821ad-bbcb-4a25-a90f-78edae9b4c08
destroyed,22bfc161-2631-423d-9266-5a2b79bd4003
destroyed,58276ee4-0447-431d-a9af-bf7fa63ace7e
destroyed,f3df2354-5d4b-46c4-a542-7e8c987d5e6d
destroyed,2f4d5caf-03e3-41e8-a44c-a0e861de69d6
destroyed,46044a86-499d-43e9-90dd-75cf381ab691
destroyed,e1da7d00-3b21-42f1-ac60-a6b8b63ed75e
destroyed,2941fbcf-cf26-44ea-823f-9ba866740ed6
destroyed,381a68a6-8eec-4641-af45-10e874d478b7
destroyed,b7660b22-e042-47ff-b0f3-ec8639127d12
destroyed,47d4ddfc-5b72-4638-9bc0-89afbe2bd1ff
destroyed,d5fd20a5-2ba8-4c28-b722-81e2b68fc48a
destroyed,c44f1a49-ce6d-4e64-8e36-678fe7ffb45d
destroyed,46264d3a-80f0-4648-a737-03ecc71793fb
destroyed,c8451a0b-33ed-46ca-8a9f-a3029ffa78c6
no-damage,43788889-708d-4da5-a8a5-3bb5533d96fe
no-damage,335c6d14-76a4-4770-9fb4-98bcc7eb4dec
no-damage,c54ac230-9ac6-4c82-ad0b-c1985794ce6f
destroyed,a3576318-1d79-4e10-bf13-f9b5c4664e99
destroyed,122f27af-0875-42f0-96cc-586c159d09d1
destroyed,2701cf34-ed70-495a-864b-c01617d0b43d
destroyed,cb5853cb-2cd4-427f-85fb-ba562cedfad6
destroyed,2757d082-03cd-41e4-abb6-6e3e2544ccec
destroyed,6e8fb956-d0a1-4a39-b735-f0b09dc68060
destroyed,87ffd78a-f5f2-4c26-80b4-191085181a26
destroyed,2081b6f9-2b74-4f90-8581-4331b2cd4762
destroyed,b9de1324-c2db-4823-b039-c62498c05567
destroyed,f89e0d97-b1f2-4da3-ae34-5069a23d76b7
destroyed,61710f72-f79d-45a7-9372-3c18d5d401d5
destroyed,08e1dc59-6108-4e76-839a-dca5ce207af5
destroyed,a2905d71-b99f-4d77-9edf-736393de9d68
destroyed,a4e838ca-af3b-460e-abbb-0b32e064acda
destroyed,a92fb1f5-26a2-4f59-845e-176395266332
destroyed,b46f21e8-d82b-42ff-b6b9-9fb7d7258cea
destroyed,db3f28ca-f5e9-4a9f-98b3-ae4d966c9869
destroyed,5c01f1d8-d76b-4f0a-bee8-6457abafc6b4
destroyed,0fb1a269-9f9a-480b-af2a-034c403f9789
destroyed,ab1c8bd9-94d4-435f-aace-257d9fcf3a67
destroyed,fbb56dec-82be-4b31-97e5-e875e289f5c4
destroyed,cfabb1da-f287-4a17-a726-359e8cff3257
destroyed,20744882-1700-45c6-91b4-dce6d3accae1
destroyed,cb59945c-498f-496f-84e6-25c0aae532a5
destroyed,d6c45007-268c-4d8a-96e6-2eb794c45449
destroyed,acb63701-b078-42ca-a016-0c9e2616347c
destroyed,a5d01acd-9652-4bbd-9517-97e3bfac0a8a
destroyed,89c3391e-acd8-40b7-83b1-5345aaff53d4
destroyed,56f96ada-6638-46bd-a27e-ce55210f519f
destroyed,297cf541-d6c0-40d4-bf7b-d79700ea93ed
destroyed,897e012d-f0fc-435f-8339-e9e1b24cddd1
destroyed,309e3f24-efb8-4ff4-a62b-55c4b5633c09
destroyed,20d64a20-b2d2-4dc2-8f16-9cd40e121900
destroyed,cf837b17-1725-486c-a841-7cbbd8ecaf93
destroyed,28dcc317-8392-40a5-bb57-42ba9461adbd
destroyed,29b19e1f-a4ae-4b0b-836d-daddedb7cb2e
destroyed,defa468e-a282-4fcb-8dc9-62a4e8becd5e
destroyed,76762575-b5f8-4e53-8ac9-368c98c716cf
destroyed,26f0e546-cd41-45c9-97c9-6fe633b94d20
destroyed,15020c18-cd44-4a29-8842-78fb46b68dd7
destroyed,5ed7b0d0-09ff-4c79-b810-4efa7bb9cae7
destroyed,f6c47de9-8873-4bf9-b622-5873c29211bb
destroyed,6ed2c0a4-633e-436f-bfdf-efcc5523e0f0
destroyed,55ea7717-b06c-4f36-98b8-7138aa5880b6
destroyed,e8d83c18-e133-42ba-90ff-b094ef73a5fb
destroyed,fe4be315-350d-4c60-8a7f-6c7ebc10372d
destroyed,174ce5a1-1259-4386-844f-aeea16686e40
destroyed,f04e414d-f9a6-44bc-8bc9-a19b86b791d3
destroyed,1b100343-c9ae-4272-a517-8b32ae97e415
destroyed,3479d145-bfdc-4feb-bd8c-9d00610fe2c6
destroyed,100cf522-77bc-4402-8d8a-f33a6b54eb99
destroyed,69df5f3f-4a27-4497-8220-8fc9c74b219a
destroyed,06fc90cf-647e-4ab1-81cb-ffac1e727b28
destroyed,bd258a82-1eca-45f3-9328-15db9950bea9
destroyed,a5087856-e020-4c29-b88d-24beeee3a546
destroyed,d2b875e5-735a-4e2b-85a9-9075a6528b0e
destroyed,6b5bffec-e4e1-473a-bc29-f430446a0d03
destroyed,14d00745-a4ee-438b-a99d-a0836a2c9a17
destroyed,7f82fdc4-9eb0-497b-9c72-a1438f52177a
destroyed,d1137c61-c5b3-4420-9d2e-e8e6c8adc13c
destroyed,5b809de1-f1b4-4f07-983d-5b735186dded
destroyed,30596804-35d1-49a4-8fa7-cca06dd18d82
destroyed,3726dfee-6c63-41ce-a1b1-d4b51e9177a7
destroyed,a5edb843-55db-4639-8e48-b41c3e7a616e
destroyed,a162bd7f-1bd8-4adc-8732-63486a84c7dc
destroyed,1b1e5d45-398d-4ddf-a2fb-bbc02f4413d9
destroyed,00f1a409-5645-4ea0-9534-96295fc6b01f
destroyed,87ca7958-1e4d-4140-9f42-d3fb5262dd05
destroyed,16e9613a-d2a7-42ac-b5c7-d47f67f59c72
destroyed,4818d1ac-73ea-4839-98bb-cde52c28d202
destroyed,f1fbc3ce-aaf9-4110-9efe-737622ea5ed2
no-damage,af8e8a0b-cdd3-45d1-ad95-48eac056587f
destroyed,7030a9bf-10c4-4e74-9f9b-ec25e1833505
no-damage,3f0a73cd-b402-436c-a738-4bda5fd0019a
destroyed,597c7bed-5e74-4ed6-ac91-f4a8eddd4085
destroyed,480868da-6140-4da2-9aac-2f8bd006249d
destroyed,c3037b36-79bc-4f7f-83a8-d30379dfcfa1
destroyed,1dcb5c84-f66b-438d-a98d-3be96d63ee36
no-damage,16b0e041-8690-429b-93f0-283e832c4506
destroyed,fb82556a-8284-4f0f-8ff3-7838c81316f2
destroyed,11f2edf7-7f53-4ef0-b6cf-3529726eabb5
destroyed,7c150557-3a3f-4611-91d4-812b8bc12f62
destroyed,0624be76-9597-478c-bf7a-ce8ad28a17c9
no-damage,236f9d99-a9e6-4622-b97a-4f3f1f0ab0e0
destroyed,0f4b5164-112f-443c-be23-dcc76e39db52
destroyed,9b0bc61c-ceef-48d8-8138-740060a62ba2
destroyed,a60c24bd-8210-4222-b717-32b9f40d786d
destroyed,830cebf5-10ce-429b-95eb-3ff758223c90
destroyed,ae932f3f-db7f-419c-8c1c-33d9cd615283
destroyed,2c44cbee-2f70-44b8-b254-23ca5413d2f1
no-damage,b2474dcb-49b6-4c28-a38b-39eddcc809e8
destroyed,12114075-d80e-4ff9-b8e5-4624232d9105
destroyed,c5831ff2-8b80-4ba9-a1e3-ea11be0334a1
no-damage,64170773-bf3a-4a3d-9ae9-cc270df307fa
no-damage,c8614d22-adf2-40fd-8cf7-7b2ebd5c0842
no-damage,df2fb9c0-d586-4680-82fc-84b627908d71
no-damage,718b51a4-3714-470c-afad-27ad72eacb0c
no-damage,492991cc-daca-441d-8ff8-e976840dfd9e
no-damage,8e14d35d-1b0a-4da0-a22c-e00d5e36d055
no-damage,a0a938f0-35c5-48fa-9977-c3972af8eb18
no-damage,98b1b32c-5291-4b69-ae82-b4fcd351e568
no-damage,0395b42b-7ecf-414b-9275-45ccbd8d7ad5
no-damage,1ae87124-7884-4b36-9bdc-0713984dd10e
no-damage,a7dee6d2-494c-4480-8b28-050b9e935bfa
no-damage,e8d03e79-8b79-4b06-959d-cb75f0b7ce49
no-damage,6c94537a-6dcf-4fba-a496-001ed54cb63b
no-damage,6cbeab09-6085-4d5f-881b-a2770056ba48
no-damage,dff2a040-d482-48c4-8c45-02500197c42c
no-damage,5fa0cacf-c80b-4453-9b39-692434f55e28
no-damage,afc8f62b-c43c-4ebc-9955-0e1bf1d4e389
no-damage,8bd57639-36a5-4313-8f10-902a3e01134a
no-damage,5a94b218-6698-4e3f-8ee2-0cc6534a9699
no-damage,8b0e6015-a30b-4e6c-a603-36f0ffe5c992
no-damage,31242ed6-d914-469c-b25b-b1e54ea9d5f6
no-damage,306dedae-160b-40e6-95d0-c840b19c6b99
no-damage,d22c4ffc-33b1-4fdc-a8f7-a6609a316808
no-damage,5db9b1fd-1dd6-42fb-8fb8-9c6a20363198
no-damage,ab8ea830-b484-49eb-82ce-ef3698653452
no-damage,52819617-6936-4ccc-86e4-174b738863b8
no-damage,987b5ad2-8077-4cae-8cab-757132c44db6
no-damage,e368c45e-b623-4f60-b021-03e8965e87c3
no-damage,56596091-6b04-43ec-931a-a1edfe7fdc1e
no-damage,5901e554-a766-4eed-9391-1fa8eddf6809
no-damage,7391d6d7-07fa-460f-8669-78de8f3edaf1
no-damage,d830d98b-f8d0-4763-999a-5d454ed129fd
no-damage,6280a4fa-bd54-4ca4-88dc-d134929dbb86
no-damage,c90bb9f5-010b-46a9-9d3b-7197bbe42576
no-damage,c84c00b3-b5bf-41ab-ae45-9e790fbe0244
no-damage,29d0ea89-f807-42c9-b067-0ca4844b1bcb
no-damage,8236d208-a0fe-4866-b93c-e2f6f1b4b214
no-damage,8c1f962e-876a-46b5-929f-a1a479824e02
no-damage,b39f9f1c-f851-423b-bc3d-0282690ed920
no-damage,64696bdb-f478-48de-aa69-4a62b54dc70a
no-damage,9a93dcb5-8a8c-47bc-bf20-69660b9d228f
no-damage,eca6a92d-5403-4629-9316-886eb74b62e3
no-damage,714449fe-99b2-479c-9443-8bbc15f025ae
no-damage,3c8389de-a79d-4d52-ae6f-5a2ff95332e3
no-damage,d0da532c-b16a-4212-8f4c-044254c341dc
no-damage,eea7ce22-d97e-41b3-b6fe-babcd479da55
no-damage,c13139a5-c468-4a5a-83e7-2b542d427cc6
no-damage,d3a4feaf-3ff2-461c-9dce-276bea7210d0
no-damage,4abe5f0a-1405-478d-983e-09cb34686f7b
no-damage,c3406e0a-77d6-4424-85c5-7a800942d45a
no-damage,5e5a824a-724f-461f-b064-534cefdeba57
no-damage,f046eb7c-677b-403d-b265-eb8c57ee72a9
no-damage,bb6c21be-03e6-465b-b7a3-13b574f73ed6
no-damage,e1fb9bc6-522f-4528-8937-63e7d9dc0b4f
no-damage,e8dd0e15-5e77-45e7-985d-715c48877db7
no-damage,7c48410e-442a-4783-879d-ac3f4bd94545
no-damage,97badd1c-f045-4b63-b0ab-67ff94f0436c
no-damage,6a38440d-cd2e-4a42-9b7b-39cdccb7d62b
no-damage,62e4f173-0f86-45a0-bde8-50fb0d3fefcb
no-damage,b7ec3cfb-eb05-4546-9ec4-c0f5bfa8583d
no-damage,894160ab-9258-46cc-92c6-0c6fa77b95fa
no-damage,2bc3c4e0-2a15-4480-902b-e522b001158a
no-damage,5a758355-108b-428c-a7dd-7f6e1210127d
no-damage,c858d30b-cfcb-4aa4-9ce4-f7b8c801bea6
no-damage,1a37e471-eacb-4069-8329-450a7202d3e2
no-damage,c2361f73-5f92-426b-9267-8d6146b477d3
no-damage,b89cbbbd-bfec-4d0f-a8e1-afedd78defa1
no-damage,1ac691f3-8295-4651-aa4b-e3a82b73eed7
no-damage,61a98707-b65e-44bd-8e1d-7376d6b08daf
no-damage,2d6d69c1-e468-42f6-8dc0-d91cd4d77649
no-damage,35bd5607-154b-4860-ac6f-cc0638454ac2
no-damage,3d47ddd3-0a2f-4030-8b36-772e2c905a86
no-damage,48b1fb1c-5503-4bb4-9339-d7ae261e7e40
no-damage,c28e54ff-2bc2-4030-a22f-3b14deb04a6f
no-damage,31313e29-0374-4555-bdaa-bf91d32ee8f7
no-damage,c3b838da-0a09-4404-a8d7-371f207a19d4
no-damage,c79da9ff-21f0-4d2e-a827-051976a2a54c
no-damage,49e43fb8-d4d5-4106-a349-79dba3cd64c5
no-damage,c0586da1-c768-464f-86a2-c16ed38de8e0
no-damage,ea722c2f-2d2e-4278-a94c-8e216d5adfcd
no-damage,e01ad2a7-b952-417a-b7cb-3d3dd4a3c33a
no-damage,0da3d3a6-c36d-4a23-a814-a4a3e735833b
no-damage,5a561507-c86b-4dbb-a437-e2f1d12b8278
no-damage,869bb10e-b293-4b0f-ac6c-cee406d3768f
no-damage,78ed1eba-822a-441b-bb84-5a21465ce07e
no-damage,7ad2f490-d0ea-4a42-b8e2-da12fcda1d1a
no-damage,28856779-ba65-4365-bb31-60f7c9d9401e
no-damage,e09ca967-2b87-442f-941d-5c129f4e9ca4
no-damage,81b03360-7cca-4b4d-9df3-803cf078bfdf
no-damage,9f62d889-3c55-48cc-bbf9-513602b1d3a9
no-damage,7046aa68-8a9a-4cf6-abc3-d498efee6692
no-damage,657d20bc-5b37-468e-971a-130adabe31c6
no-damage,7b1a48ae-c439-407f-8a12-8d77a52472e3
un-classified,7f8b7a5e-1764-445d-82a4-5a37c235ae51
no-damage,1d1e7f35-8273-4507-89d8-16002db65e1a
no-damage,5b60a949-5a8e-4ec1-a17c-8acf0e9be894
no-damage,971b0852-06b6-4892-918f-1afb535e801c
no-damage,1682e4ac-65e8-423c-b238-685ded2bc087
no-damage,0a6dfeae-054f-4e72-af0b-ebeee243ff20
no-damage,b5e428c2-5521-43ff-80d0-e180ed60535a
no-damage,b632ff96-c8d6-4a64-b9f3-2bd19ff305b7
no-damage,e73f254e-2437-4cf9-93b7-2011c52cb0a6
no-damage,bac00916-2432-4c99-84b5-64092c8222a9
un-classified,6dc32f6c-79cc-43e4-944b-3c2135c872e2
un-classified,95f3b29b-5f0f-48aa-b718-93afe741d624
no-damage,effccb39-6f4f-48be-b781-a5e36535a341
no-damage,36c23360-12ce-4538-adf3-59831da0fd69
no-damage,45b2552e-6b9a-4ad2-8ee2-3089864b7d47
no-damage,66e8ad9e-e9ee-4e64-8798-15eab68d84b9
no-damage,1985f69a-86d4-410d-9293-40c14901d450
no-damage,a9918be8-2d3c-4cf6-88fa-11d9fde6dae1
no-damage,dd8f1aac-98ed-4eb2-9042-7d73e2de1084
no-damage,cbe647d7-fd7f-4337-a944-4d27584333ea
un-classified,7a8bbd7a-2fe6-44c0-9d45-3cb85963e59d
no-damage,9aea3068-ee36-4e9b-a7a0-f7ae831c77af
no-damage,9442a1dd-b774-4a07-afa5-e91999682f83
no-damage,ee6e55f5-6f14-48d0-9b72-12602094aba2
no-damage,8d874294-7f73-4d9c-9f60-d82bbff42c6e
no-damage,fb62a816-d50c-4222-900b-15c5b196d73c
no-damage,6aee494e-cb47-4ae4-9d07-e5edaa20b70d
no-damage,a8987225-29c7-4c45-ab83-63a5e3406c25
no-damage,cc2633d7-8563-4c93-8cd6-d39fe14cc702
no-damage,897604b5-7b43-4685-b335-f096dbe266a5
no-damage,856eeab1-524b-4ea5-864a-8e37127a6e2a
no-damage,5134efbd-23f3-443e-8e3f-f3272aa37fa0
no-damage,9d5a09b5-2d3c-43a5-8027-0dd982c1b38c
no-damage,8fabae5a-8731-4774-8ca5-1c0d5186e5a9
no-damage,0c3029f0-ee4b-4474-8f71-17ddc8f1f6b7
no-damage,84dd62bf-7ead-43d4-b94c-4b01668e2bb2
no-damage,8e025c1b-fe1c-4438-9616-5d9ea2da616f
no-damage,ed89753b-10ce-4ff8-b0bf-bbff1a496bcb
no-damage,1bd321b6-1e75-4eb0-bef6-08e7b97bb2b3
no-damage,337e221b-466e-46c9-9069-517ba92ff847
no-damage,4d6b3e5a-bece-4c41-8908-c10030acc16e
no-damage,2631a32f-a95b-4811-a6e9-12494fe0099f
no-damage,85c3a352-0629-4b11-a125-5cf9b5f3dbfd
no-damage,fb57375d-edd8-44d0-a3b9-bcddbb4fe399
no-damage,77ecc2be-d51a-4225-9560-b782e4f56e3e
no-damage,9c1da5a1-593b-4cc3-b583-a0c3b925a96f
no-damage,15fcaee9-a1e9-49af-8beb-93e4f3d8fe96
no-damage,c7349c30-5b43-4bd1-9636-867b0b3bf113
no-damage,cf51d7f4-457c-4dbb-96ee-d37fcaa123b6
no-damage,1a531f6e-650c-43fa-aad0-81a2fa81cb9e
no-damage,653dc2fa-8ab8-480e-abca-ca6f2b9ec93a
un-classified,50a551a6-c350-4a5a-a5ad-7ad609de5a35
no-damage,c83edbe5-146c-4676-bb0c-7ea4bcaff762
un-classified,9c918658-fe4a-4c54-a25b-addf7232250f
no-damage,f9bdafd0-d636-489a-b031-6e892d6e451b
no-damage,dc2a7c31-8ed6-41be-b4f0-f2e17bcbcd74
no-damage,273e9b76-c6b2-4a46-9ea1-a6774b9749aa
no-damage,ece35ce4-f7f1-4783-9aa3-feababbc2466
no-damage,25669df6-d8f4-443c-8bfb-47ed0e4ffb90
un-classified,8e60b194-9ff7-438a-a9b7-2d143d522795
no-damage,b659441d-ff08-48d7-b75e-df5a66ea8ec8
no-damage,71163125-9790-4e89-8c05-7903a1f56107
no-damage,0d07414b-6930-4ec0-b872-02eed0426ce4
no-damage,bb8f886e-ea78-4d26-8414-251189e4c46d
un-classified,2c7ff29c-2296-4016-b40f-5f2dd2813155
no-damage,0570468c-2ce3-4b76-a62f-b68110327598
no-damage,da27acb5-8f84-4a2b-8c4c-7fb4a349585c
no-damage,619b11e6-8ece-4238-b9ff-083f5caecd98
no-damage,99414c02-5c83-44fc-ac0f-171e12fa30ab
no-damage,4efb0670-18fb-4da4-b916-5506bfce1b14
no-damage,df546ace-7647-47d1-a665-b6b90c1a47c0
no-damage,fdb619cc-f698-442a-8ca8-e03890c91abb
no-damage,8e3279d1-5a82-4741-823c-260f91949871
no-damage,36f6bf6a-3dcd-4b7c-9c32-435b92c96218
no-damage,af7f5d9c-ea4c-42f2-9d26-5298279e2778
no-damage,8be0e236-8638-403c-9a50-e29bdd73f588
no-damage,53c74101-0c5f-48f9-aebd-1ec47bfbe6f3
no-damage,879a0381-d9a9-482c-a693-c767dc415197
no-damage,726769e5-a0b6-4a09-b45b-6ad462223414
no-damage,e3fa2829-3af5-48a0-b8ab-71e8b42c33ca
no-damage,71aba130-528e-4a26-bb9f-829fd1707bce
no-damage,098b6d3c-7630-4e69-9863-499b2c2b8b0d
no-damage,3fb1999f-f9f1-4b1f-a610-a57c775e147d
no-damage,98ef3a0c-b799-44d7-8f83-213af2f251c1
no-damage,b3048ec7-cea2-40ca-a658-0c8c69367062
no-damage,f6ae4d57-b817-4b7b-9499-163c5e8667bb
no-damage,156e876c-98a7-4f52-96fb-7df092963303
no-damage,778fce7a-81e0-42aa-b3b5-01e5aff9bad1
no-damage,5ba342be-0753-4a9d-9a55-47e7096b4205
no-damage,47991289-c63a-4a63-93aa-10da00566569
no-damage,24820a4e-fd48-4580-b021-19c88df0805f
no-damage,3716dede-9c9a-411b-8646-2f64d72d9371
no-damage,2eb8600d-10a1-42ec-8d91-68e375ca154e
no-damage,71443d05-01d3-466a-8328-a4a419796563
no-damage,49e4d6ec-46d3-4924-8154-bc86bca7e042
no-damage,d6dabf8c-80bf-45cc-a4a5-02229188a333
no-damage,992c3360-d625-4825-934f-8911c70aa591
no-damage,5796ab4e-512b-4420-9aab-787450f9d9ae
no-damage,df3e8d36-2c6d-401d-a42a-ac5d3f7fbdad
no-damage,41f2e749-c4ca-4504-b8cd-6608367cf56a
no-damage,fc092ea9-c159-448e-9e11-9785b757a7c7
no-damage,5e83dedd-b77e-4920-b778-4833fd1e1703
no-damage,d43510b2-5207-40a6-b44a-68d7fe3620e6
no-damage,72eea3b5-6e85-4e34-9a33-95a8828efa1d
no-damage,7ae9fd65-12c5-447b-8a5d-d4c9ce98fdc7
no-damage,d42149d4-27e2-432d-9cc3-486ab2dc32e4
no-damage,344e4ea7-5298-480d-bbf9-aa7fdc175c5f
no-damage,6368fb8f-a4e8-40c0-ad28-5b1104de7992
no-damage,b1a7e9e6-2bd6-4694-bb42-15705a4b3829
no-damage,451a60a9-445f-4d6e-8f8e-4c0ac4b968a5
no-damage,ee1c2122-9630-43ce-86d9-2405ea90497a
no-damage,83df3334-6105-491f-b12a-7110800e4bd9
no-damage,5cd0f1c5-30d7-4d52-ab96-a948efee189b
no-damage,2bf97593-cafe-429d-b906-4c7ee74caeb6
no-damage,0518c8f2-3292-4df9-bdf4-8bce5b66bd26
no-damage,85d06e95-7aa3-470f-bb21-674b8f0c5575
no-damage,87100970-366a-4f7c-afc4-b778475c5ab4
no-damage,fcef6453-563a-43c1-bf2e-5b63ee188852
no-damage,1832319f-f608-44f4-a227-5d5eb9706828
un-classified,e5474463-610a-4d74-910d-4ca359f635a4
no-damage,13af5317-02bd-4f9e-9932-4ac42dd34db0
no-damage,7361433d-8cb8-44a9-8492-0979600a4dbf
un-classified,a61688ca-6e30-4e98-8923-5419234ea8b5
no-damage,9516e645-f530-4a2b-aa38-26a9edab95a8
no-damage,ae7fecb8-e2c9-4e4b-b49f-b6c67cb6cc02
no-damage,d744f9d7-5a37-40c6-bf58-382408c54961
no-damage,c5a0895b-7200-45a0-b834-8bc43dd3e317
no-damage,7c1bde05-b4d3-4887-b11c-4437d18a3a71
no-damage,26d32be4-f0bf-4092-a4e1-b89a2c1a395e
no-damage,79d4e68c-54c7-41ad-bc2e-6410fb81cf3e
no-damage,4ee50f26-a515-40a6-87f8-6f55d82ab5c9
no-damage,d2f2ca90-dccf-4a22-9079-4c3634004210
no-damage,533e2d3c-f812-49f3-afbd-de6d7ad278f3
no-damage,7b7e4f65-266a-4bc4-8ac5-79eaffa2af11
no-damage,9bddca07-0428-464e-8981-b22c89be6541
no-damage,915dbd1a-0c61-4de7-85a9-8b60745f9d29
no-damage,546bb2ff-3716-4e1b-b1c4-0cc7c306afdf
no-damage,fe5967b1-8bc2-4225-ab6e-e039a8733989
no-damage,d04883e8-3fc2-4887-804f-b67614c183f0
no-damage,e3d5974a-33ee-4f53-8980-7086e8d5fa34
no-damage,f7c893ac-6b3d-4410-8192-2723cdb07261
no-damage,3106ff31-623e-496c-9143-104bb3b1a5a2
no-damage,9fd88299-f82e-45a7-affc-ebdd104166df
no-damage,474b1e82-9d67-4477-b915-35b3761eb189
no-damage,7a2e0574-4e80-4267-b5b5-87c477a69643
no-damage,fb5273be-cbba-4f5b-9d39-76b5c5d9359c
no-damage,3935e33f-0afe-4e4d-adb6-2f259aa95fd4
no-damage,77d526e0-32fd-4a4f-b90f-c935e1188175
no-damage,0e4b1669-46ed-41a6-9ae8-374de5b3d605
no-damage,b06b571a-5ae6-41a4-acfb-15c19aa4be2f
no-damage,e0691b36-a45b-4705-bf75-0bf285be339a
no-damage,18da5def-b49a-42b7-80df-81bf434f6bf0
no-damage,f1752a01-cf9e-4b2e-ba84-5e8037cb5cdb
no-damage,b7b98243-32f1-41a2-be5d-02c90391e388
un-classified,8a166392-2e3a-4b60-892a-2d45ab911b13
un-classified,6b04cf18-95ed-418c-bc66-673d3ae8ac48
no-damage,929279c1-d360-441a-a2f1-abc8b775f393
no-damage,b585b9ed-ecbf-406b-b811-b13ca82c9674
no-damage,8eb0c49d-472a-49cb-bda6-51d1b22fd258
no-damage,e15a7a66-977d-4118-bd45-9dbe77f521b2
no-damage,0960d919-cef1-48f2-818a-ff0e6e58288b
no-damage,dc3c78c6-18c2-47c3-8ee7-e93216693705
no-damage,c6706231-0f4d-42bc-9bab-d3420948fd5f
no-damage,65126d9c-f580-45a7-a5e0-1639cd6a87d6
un-classified,78c62185-636b-4a2c-a0f0-fd5bb6fb71bd
un-classified,1661df05-3cb9-4dc6-8ccf-b896e5533af1
no-damage,2dae3f9a-fcdf-4d14-a73d-079f90a02774
un-classified,d66785ad-8f4c-4975-bfe9-0d7889c55709
no-damage,18f31ebf-8a36-4dd1-8065-dc5651e894d4
un-classified,4bc23c72-b67e-4462-ad4b-51aa85ce0f9d
no-damage,93e1b60e-9add-446b-9686-667f8f03b544
no-damage,13648a93-a6da-4d2f-80a3-7ad652d81b5d
no-damage,11b9dfac-3577-4bdd-8cbb-7e3c73055a56
no-damage,1fe1c90a-27fa-4707-ab0b-11a9408dbb93
no-damage,74f5b8b0-e128-4ef5-9a80-6db464198f9b
no-damage,96d8a8cf-ef90-457b-951d-a8dd6175f4fb
no-damage,a351327c-4338-4322-83e4-0ecd6f62c956
no-damage,2e6977fa-2838-4b62-b740-7b155fdf85cb
no-damage,850a6904-9f84-4bb0-ab12-7cd67dac245c
no-damage,28bcb2f2-da22-47fb-9670-3ee505cd2a1a
no-damage,71c8429e-1c50-4fbd-8383-f31e9d612b84
no-damage,c3834f00-9e06-4fd5-ac27-352aac3fea59
un-classified,2ea57ab0-f2a3-49d8-8f4b-09c82f8a3cfd
no-damage,5c66debe-daf4-4900-882c-d7fef8836af6
no-damage,de177196-5229-42a7-88c9-9fdd1e6e9bd2
no-damage,5d6b77cb-29a7-4fd1-a8bf-c466203615ed
no-damage,81ee48e7-0e01-4964-b347-159bfeac9e9e
no-damage,bf99c2fa-fafe-4cf0-86e8-bbc04a35d696
un-classified,9e08282f-438a-431d-8ad6-bf81194c4262
no-damage,136280b8-a7a6-47ea-88a0-8ff93262acce
no-damage,3c4cf005-bfb5-42e7-80fe-c14a146f0126
no-damage,3d1d017f-98c4-4efc-8eb4-241a9494cd80
no-damage,5e56aea1-9952-49fe-83ba-b23b837ae231
no-damage,f85c9f7b-d6b7-4b15-870d-c0330775c588
un-classified,84aac367-cafd-4ca9-b7e7-2a89d5c03e2a
un-classified,31149234-7afd-465a-8d60-ee918a9aa992
un-classified,45d11079-ae5e-4108-a3de-470e4508b673
no-damage,fc202cbe-9c67-47b0-9b14-34b7ba597dd7
no-damage,e1437ec3-6bad-4962-b624-0ab3af44cb55
no-damage,99f00fc0-5a3a-47cf-93af-fc6799ab685c
no-damage,c624dace-4d51-47bb-89b1-99fbfeb4e028
no-damage,11827257-c325-4531-90b7-2e4f75480f39
no-damage,4f9e7943-87f3-4572-9e53-1e91608e6fd8
no-damage,8425e306-09aa-42ab-a1c2-f73b8cc761ea
no-damage,fd1bca7d-4317-4c70-81de-6c6059750b61
no-damage,06c6d5ce-cac1-4c83-bef2-aaff9cd5c2f7
no-damage,9ea7bff5-d65a-4327-bbdc-af87525b5f16
no-damage,47dd622f-be2f-44be-b436-9312ab8948c5
no-damage,71b9eb85-94ad-4cc1-b0c1-4ac2b595cda5
no-damage,4980a6c6-7555-4515-bed9-591c1ba611d5
no-damage,96361f30-7ac5-4095-b947-4cde6ad083d0
no-damage,142c6eed-dcda-45a2-858d-74321a3be5f3
no-damage,71e7bfaa-f9e7-4aba-bc3a-8d3369efe9f1
no-damage,8852676c-b46d-497f-8b07-929731c095aa
no-damage,88c1d9f7-82e1-4718-a919-faf93725f239
no-damage,c1cf1cd0-9966-4dc0-9d35-810c0e18042d
no-damage,103f77db-fe28-4ff8-b146-9f7a165e5412
no-damage,2ce5fceb-38a6-4a69-acfb-f96c199e9620
no-damage,476c1edd-7102-4453-8861-522b96d00281
no-damage,343e9e43-cac3-4d64-b2da-62115ee46bc3
no-damage,56e3ae40-6048-4272-9c90-a35736a03c7b
no-damage,90264c87-e931-42cb-81b0-a8e79d64c621
no-damage,e932f3cc-e356-435c-8048-f619c9d40c5a
no-damage,791027af-8bb0-4b07-a395-919072625162
no-damage,4b0c1184-fbbc-4636-bc35-53d0d8d2abd1
no-damage,639ffa41-4391-4464-b431-e13b9cef37f9
no-damage,dadc3e1f-ab40-4cea-bade-3129e6280f6e
no-damage,32ec15f5-aa1e-4fe1-8c3c-71301dec95a4
no-damage,149b8b86-4191-44a5-89e7-13124d1398ce
no-damage,1148f3da-6117-4494-8c71-1bc0a0264227
